,lyrics,artist,age
611,"Again and again and again and again
Again and again and again and again
이렇게 왜 내가 또 너의 집앞에 또
서있는 건지 대체 난 바본지
정말 속고 또 속고 또 당하고 또 당해도 또
다시 이 자리에 와있는지
내가 미쳤나 봐 자존심도 없는지
너에게 돌아와 쳇바퀴 돌듯이
이럼 안 되는데 되는데 되는데
하면서 오늘도 이러고 있어 no
Again and again and again and again
너에게 자꾸 돌아가
왜 그런지 몰라 왜 그런지 몰라
Again and again and again and again
너의 말에 또 속아 왜
그런지 몰라 왜 그런지 몰라
어쩜 이렇게도 바보 같니
내가 내가 왜 이렇게 된 거니
난 분명히 결심을 했는데
하고 또 했는데 왜 너에게 자꾸 돌아오는지
내가 미쳤나 봐 자존심도 없는지
너에게 돌아와 쳇바퀴 돌듯이
절대 안 볼 거라 볼 거라 볼 거라
하면서 다시 또 이러고 있어
Again and again and again and again
너에게 자꾸 돌아가
왜 그런지 몰라 왜 그런지 몰라
Again and again and again and again
너의 말에 또 속아
왜 그런지 몰라 왜 그런지 몰라
넌 대체 어떤 약이길래
끊을 수가 없어 나도 몰래
자꾸 너를 그리워하고
결국엔 또 찾고
나쁜 여자인줄 알면서 난 또
널 품에 안고 사랑을 해
보나마나 뻔히 다가올
내일의 아픔을 다 알고 있으면서
돌아서질 못해 결정을 못 내려
젠장 나 왜이러니
왜 이 여자 옆에 누워있니
도대체 몇 번째 이 짓을 더 해봐야
내가 정신을 차릴런지
누가 좀 날 어디에다 묶어줘 어서 제발
She’s a bad girl I know (know)
But here I go again Oh no
Again and again and again and again
너에게 자꾸 돌아가
왜 그런지 몰라 왜 그런지 몰라
Again and again and again and again
너의 말에 또 속아
왜 그런지 몰라 왜 그런지 몰라EmbedShare URLCopyEmbedCopy",2PM,0
612,"난 이상형이 없는데
이상해
그냥 스쳐 지나갔을 뿐인데
왜 이래

향수 때문일까?
코끝이 반응
옷이 예뻤나
손끝이 그댈

저기요 잠깐만 봐줘요
나도 모르게 봐버렸네요
눈이 자꾸만 가요
혹시 나 본 적 없나요
사랑이 있다면
이런 게 아닐까 생각해
시간이 된다면
오늘 밤 어떨까

난 지금
해야 해야 해야만 해
아무 말이나 어떤 이유가
돼야 돼야 되어야만 해
너를 잠깐 더 볼 수 있게
너를 조금 더 알 수 있게
부디 우리가 될 수 있게
꼭 해야 해야
해야만 돼

네 눈앞에선 나 몸 둘 바를
정신 못 차려 널 본 내 맘은
Coffee, shopping, driving
LP, cooking, wine, 괜찮아?

향수 때문일까?
코끝이 반응
옷이 예뻤나
손끝이 그댈

저기요 잠깐 시간 돼요
내게 1분만 빌려줄래요
맘이 자꾸만 가요
이제 나 어떡하나요
사랑이 있다면
이런 게 아닐까 생각해
시간이 된다면
오늘 밤 어떨까
난 지금
해야 해야 해야만 해
아무 말이나 어떤 이유가
돼야 돼야 되어야만 해

어떻게 이 기분을
하면 돼 내가 느끼는 걸 그녀도
한 번쯤 느껴봤으면 해
그냥 걷는데 빛이 나는 널
모른 척 비켜 가면
안될 것만 같아서

난 지금 해야 해야 해야만 해
돼야 돼야 되어야만 해
그랬음 해 난 지금
해야 해야 해야만 해 (Gotta make it, we gotta make it)
아무 말이나 어떤 이유가
돼야 돼야 되어야만 해 (Gotta make it, we gotta make it)
되어야만 해

너를 잠깐 더 볼 수 있게
너를 조금 더 알 수 있게
부디 우리가 될 수 있게
꼭 해야 해야 해야만 돼1EmbedShare URLCopyEmbedCopy",2PM,0
613,"(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
너 땜에 하루 종일 아무 것도 못해
내 마음은 네게 뺏겨버린 것 같애
마치 내 곁에 있는 것 같애
내 머리 속은 어젯밤의 기억에 취해
깨지를 못해 다 너 때문이야
미치겠어 너를 원해
가지고 싶어 만지고 싶어
빠져들어 Deeper and Deeper
내 몸과 마음이 끝없이 널 원해
빨고 있던 사탕을 뺏긴 아이처럼
돌아버리겠어 뭘 해도 집중이 안돼
맘이 딴 데 가있으니 뭐가 되겠어 안돼
도대체 내게 뭘 한 건데
내가 이러는 게 말이 안돼
나를 보는 눈빛이 미칠 것 같애
야릇하게 미소를 지으면서
내 이름을 불러주면서 계속 눈을 맞춰
내 이름을 불러주면서 눈을 맞춰
스쳐가는 손길이 미칠 것 같애
움직이질 못하게 하면서
내 머릿결부터 목을 타고서 흘러내려
머릿결부터 목을 타고서 흘러내려
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
니가 나를 바라보면 마치
전기가 흐르는 것 같아
니가 나를 만지면 눈을 감고
난 너의 향기를 맡아
날아오르는 것만 같아
내 몸과 마음이 다 타버리는 것 같아
니가 나타나는 순간부터 나는 미칠 것 같아
헤어지자마자 니가 그리워 헤어지지 않게
둘이 멀리 어디로 떠날까
내 모든 커리어 다 버리더라도 난 도리어
기쁠지도 모르겠다는 생각이
드는 걸 보니 몸의 맥박이
정상이 아닌 거야 I’m crazy
Thats what you do. Please help me
나를 보는 눈빛이 미칠 것 같애
야릇하게 미소를 지으면서
내 이름을 불러주면서 계속 눈을 맞춰
내 이름을 불러주면서 눈을 맞춰
스쳐가는 손길이 미칠 것 같애
움직이질 못하게 하면서
내 머릿결부터 목을 타고서 흘러내려
머릿결부터 목을 타고서 흘러내려
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
All day I think about you. Thats all I do
All night I think about you. Thats all I do
All day I think about you. Thats all I do
All night I think about you. I think about you
All day I think about you. Thats all I do
All night I think about you. Thats all I do
All day I think about you. Thats all I do
All night I think about you. I think about you
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야)  뿐이야
(하 하) 하루 종일 (니) 니 생각
(뿐이야) 뿐이야 (뿐이야) 뿐이야EmbedShare URLCopyEmbedCopy",2PM,0
614,"Hey, girl

Take you home tonight
(Give me, give me, give me, give me, uh)
(Give me, give me, give me, give me)
Take you home tonight
(Give me, give me, give me, give me, uh)
Oh yeah
(Give me, give me, give me, give me)
Ooh-ooh-ooh

니가 나타나서 나에게
무관심인 척 아닌 척 하는 게
좀 그래 그래 그래 그래
니 맘은 안그래 안그래 안그래
내게 눈빛을 줬다 뺐다
다 보이는 니 속 맘에 나는
그래 그래 그래 그래 Oh yeah
I wanna take her to my house

It's alright 우리 집으로 가자 (Woo 우리 집으로)
It's alright 단 아무도 모르게 (아무도 몰래)
10분 뒤에 저 앞에서 너를 기다리고 있을게
It's alright 우리 집으로 가자 (우리 집으로)
우리 집으로 (Give me, give me, give me)
우리 집으로 (Give me, give me, give me)
우리 집으로 (Give me, give me, give me)
우리 집으로

Uh, I wanna take you to my house 날 따라와 (Yeah)
이 시끄러운 곳을 아무도 몰래 빠져나가
나쁜맘은 없어 널 조금 더 깊이 알고 싶어
그 아주 부드러운 음악 속 너와 헤매고 싶어, uh
니 눈빛과 몸짓 다
니가 하는 말보다 빨라
I know you want me too (니 맘을 숨기지마)
You know I want it too (Come on)
(You don't wanna waste your time)

It's alright 우리 집으로 가자 (Woo 우리 집으로)
It's alright 단 아무도 모르게 (아무도 몰래)
10분 뒤에 저 앞에서 너를 기다리고 있을게
It's alright 우리 집으로 가자 (우리 집으로)

우리 집으로 너를 데리고
가는 길에나도 몰래 미치겠어
I go (I go) You go (You go)
We go (We go) Baby (One more time)
우리 집으로 니손을 꼭 잡고
올라가는 이 길에 난 미치겠어
I know (I know) You know (You know)
We know (We know) Baby
It's alright 우리 집으로 가자
It's alright 단 아무도 모르게
10분 뒤에 저 앞에서 너를 기다리고 있을게
It's alright 우리 집으로 가자
It's alright 우리 집으로 가자 (우리 집으로)
It's alright 단 아무도 모르게 (단 아무도 모르게 Baby)
10분 뒤에 저 앞에서 (저 앞에서)
너를 기다리고 있을게 (너를 기다릴게)
It's alright 우리 집으로 가자 (우리 집으로)EmbedShare URLCopyEmbedCopy",2PM,0
615,"시계만 쳐다보고 있어
기다리기가 너무 힘들어
1분 1초가 너무 길어
I need you right now

니가 없는 밤은 너무 길어
지금 바로 데리러 갈까
오늘은 너무 늦었나
I need you right now

우리 둘만의 Moon light
머릿속을 맴도는 Last night
둘이서 Oh baby oh

Baby I’ll be, Baby I’ll be
뭘 원하던지 뭘 바라던지
준비가 돼 있어
Baby I’ll be, Baby I’ll be
아침에 니가 눈뜰 때
내가 옆에 있어줄게 Baby I’ll be

Everything is set and ready now
니가 좋아하는 그 장미도
이젠 너만 있으면 돼
So I need you right now
날아갈 듯이 들뜬 내 맘
난 기다리며 너를 상상해
저 문을 열고 들어와
And I need you right now

우리 둘만의 Moon light
머릿속을 맴도는 Last night
둘이서 Oh baby oh

Baby I’ll be, Baby I’ll be
뭘 원하던지 뭘 바라던지
준비가 돼 있어
Baby I’ll be, Baby I’ll be
아침에 니가 눈뜰 때
내가 옆에 있어줄게 Baby I’ll be

Lights, camera, action
너만을 위한 이 reaction
이 모든걸 널 위해서
준비한 건 아는지
Twenty four-seven all hour
Can’t never stop for ma lover
I’ll be what you want me to be
니 상상에 맡기지
AH do it faster 날 느끼기엔 Closer
조금씩 니맘이 열리지
나도 모르게 널 계속 이끌지
오늘밤은 나와 함께해
아침이 되도 계속 니옆에
있을게 걱정말어
이제는 Baby I will be
언제나 내가 함께할게
니 손을 놓지 않을게
너의 미소가 떠나지 않게
내가 지켜줄게
언제나 내가 함께할게
니 손을 놓지 않을게
너의 미소가 떠나지 않게
내가 지켜줄게

Baby I’ll be, Baby I’ll be
뭘 원하던지 뭘 바라던지
준비가 돼 있어
Baby I’ll be, Baby I’ll be
아침에 니가 눈뜰 때
내가 옆에 있어줄게 Baby I’ll beEmbedShare URLCopyEmbedCopy",2PM,0
616,"누가 또 괴롭혀 참 나빠
착하디 착한 널 왜 못 살게 굴어
오늘 하루 다 내려놔
가볍게 바람이나 쐬러 가자

선선한
노을지는 저녁되면
그때 거기서 만나자
바쁜 하루하루 속에
아주 잠깐일 뿐이지만
같이 하고싶어 oh

어디 갈래 말해 바래왔던
나랑 갈래 내가 데려갈게
바람 좋은 오늘 날씨엔 한잔 어때
오늘 온도 완벽해
오늘 기분 완벽해
우리 둘이 완벽해 Cause you
오늘부터 너랑 나 말고 우리 어때

갑자기 떠나고 싶을땐
언제든 문자 보내 아무도 몰래
혹시 울고 싶을 때면 전화해
선선한
노을지는 저녁되면
그때 거기서 만나자
바쁜 하루하루 속에
아주 잠깐일 뿐이지만
같이 하고싶어 oh

어디 갈래 말해 바래왔던
나랑 갈래 내가 데려갈게
바람 좋은 오늘 날씨엔 한잔 어때

설렘을 조심해줘
생각보다 더 기쁠 수 있게
준비할게 Everyday oh yeah
나를 믿고 따라와줘
어디든 꽃길로 만들거야
널 위해서
내 감정을 다 쏟을거야
내 하루를 다 쏟을거야
너에게만 나를 맡길꺼야

어디갈래 데려갈게
기분 좋은 오늘 날씨엔 어디면 어때
어디 갈래 말해 바래왔던
나랑 갈래 내가 데려갈게
바람 좋은 오늘 날씨엔 한잔 어때
오늘 온도 완벽해
오늘 기분 완벽해
우리 둘이 완벽해 Cause you
오늘부터 너랑 나 말고 우리 어때
한잔 어때EmbedShare URLCopyEmbedCopy",2PM,0
617,"왜 왜 왜 왜 왜
아! 너나 잘해요
왜 왜 왜 왜 왜
아! 너나 잘해요
돌아올 월요일마다 너무 귀찮아요
허구한 날마다 왜날 갖고 그러나요
듣기 싫은 잔소리 제발 그만해줄래요
나 그냥 떠나볼래 to the 전원일기
내게로 와요 내 손을 잡아요
나와 함께떠나
인생을 그냥 즐기고 밤새워 춤추고
걱정은 잠시뒤로 접어두고 (너! 너! 너나잘해요)
핸드폰은 다 끄고 머리는 비우고
발이나 닦고 그냥 푹 자면 돼
띵가링가링가 띵가링가링가
띵가링가링가 띵띵띵띵
띵가링가링가 띵가링가링가
띵가링가링가 띵띵띵띵
별 꼴이야 어머 내맘이야
별 꼴이야 어머 내맘이야
나 알아서 할게 뭔 상관이야
뭣도 모르면서 거 참 내 맘이야
아니 왜 잘 살고 있는데 왠 참견이에요
사돈에 남말은 딴데 하세요
한번쯤 쉿 하고 그냥 신경 꺼줄래요
가끔씩 사는게 짜증날때 to the 전원일기
내게로 와요 내 손을 잡아요
나와 함께떠나
왜 왜 왜 왜 왜
왜 왜 왜 왜 왜
띵가링가링가 띵가링가링가
띵가링가링가 띵띵띵띵
띵가링가링가 띵가링가링가
띵가링가링가 띵띵띵띵
별 꼴이야 어머 내맘이야
별 꼴이야 어머 내맘이야
나 알아서 할게 뭔 상관이야
뭣도 모르면서 거 참 내 맘이야
속상한 맘 멍든이 맘
하나쯤 다 가슴에 안고 살아요
걱정마요 찬바람도
지나갈꺼니까
너나 잘하세요
Why you hating?
Why, why you hating?
Why you hating?
Why, why you hating?
Why you hating?
Why, why you hating?
Why you hating?
Why, why, why you hating?
띵가링가링가 띵가링가링가
띵가링가링가 띵띵띵띵
띵가링가링가 띵가링가링가
띵가링가링가 띵띵띵띵EmbedShare URLCopyEmbedCopy",티아라,0
618,"Hey you I know we haven’t
Seen each other for a while
We had your ups and downs
But I just have one question for you
Haha yes Can We?
Can We Love Can We Love
Can We Love Can We Love
꾸벅 허리를 숙이며 나에게 인사
첫만남에 벌써 그 남자가 빛나
신사같음에도 뭔가 와일드해
동갑임에도 뭔가 나이스해
L.O.V.E
우리 사랑하기 딱 좋은 날씨
달콤한 사랑 나의 롤모델
그댈 볼때마다 나는 두근대
Come on
두근두근 날아가는 기분
아무도 못말려
내 사랑은 이분
당신은 내게 두근거림을 선물
등따숩고 배부르니 여기가 천국
두근두근
날아가는 기분
아무도 못말려
내 사랑은 이분
당신은 내게
두근거림을 선물
등따숩고 배부르니
여기가 천국
Can we love 첫만남에 우린
Can we love 사랑했죠 이미
남들과 다른 우린
뭔가 달라 우리
이 느낌이 확실해~
I know we’ll fell in love
힐링 힐링 넌 치료제
피로해 할 때 너 필요해
멀리 천리 만리도 난리가 나도
니가 달려오길 기도해
둘이 같이 걸으며 콧노래를 부르며
입가에 미소를 한가득 지으며
우리 두손 절대로 놓지마요
다른 사람 절대 담지마요
두근두근 날아가는 기분
아무도 못말려
내 사랑은 이분
당신은 내게 두근거림을 선물
등따숩고 배부르니 여기가 천국
두근두근
날아가는 기분
아무도 못말려
내 사랑은 이분
당신은 내게
두근거림을 선물
등따숩고 배부르니
여기가 천국
Can we love 첫만남에 우린
Can we love 사랑했죠 이미
남들과 다른 우린
뭔가 달라 우리
이 느낌이 확실해~
I know we’ll fell in love
그댈 처음 본 순간
내 마음은 이미 알고 있었는데
저기 저 여자 Woo~
There goes my babe
She’s the one Shе is beautiful
사랑한다고 말해 Woo~
Can We love tonight
Can wе love 첫만남에 우린
Can we love 사랑했죠 이미
남들과 다른 우린
뭔가 달라 우리
이 느낌이 확실해~
I know we’ll fell in love
두근두근
날아가는 기분
아무도 못말려
내 사랑은 이분
당신은 내게
두근거림을 선물
등따숩고 배부르니
여기가 천국
두근두근
날아가는 기분
아무도 못말려
내 사랑은 이분
당신은 내게
두근거림을 선물
등따숩고 배부르니
여기가 천국
Can We Love Can We Love
Can We Love Can We LoveEmbedShare URLCopyEmbedCopy",티아라,0
619,"I can’t wait 내 마음 이미 Danger
다시 널 보는 순간 난 Automatic
이런 감정 여전히 또 On and on and on
다시 한 순간 그때로 Flashback

My love is automatic 천천히 Systematic
바로 답 나오지 Tonight
그때로 다가와 그대로 돌아와
그 모습 모두 내게 와

너무 지쳐 이러다 미쳐
내 마음 넌 몰라 Ah ah ah
맘을 다쳐서 내 마음이 닫혀
모든 걸 돌려놔 Baby
Bo bo bo boy I miss you baby uh uh uh
보이니 너 믿길 바래
Bo bo bo boy I miss you baby yeah eh eh
나를 바래봐 내게 다가와 봐

Come back here 처음 같은 날 Oh
Come back here 하나뿐인 Night oh
Flashback

Love is like 거짓말이라 하던 Sister 말이
바로 딱 사라져 Tonight
그대로 사라져라 처음처럼 없어져라
 거짓도 깊은 상처도

맘을 다쳐서 내 마음이 닫혀
모든 걸 돌려놔 Baby

Bo bo bo boy I miss you baby uh uh uh
보이니 너 믿길 바래
Bo bo bo boy I miss you baby yeah eh eh
나를 바래봐 내게 다가와 봐

Oh beautiful magic 내게 있지
Don’t let me down down down down
Oh it’s magical feeling 너를 믿지
Don’t let me down down down, no
다시 또 내게 내게 빠빠빠빠져들어 Uh
두 번째 사랑도 또 다시 나 나 나
들었니 내 맘 들리니
처음 느낌으로 돌아가 (Dance)
I’m in flashback
I’m in flashback
(Come into my world now) I’m in flashback
(Come into my world) I’m in flashback
Baby

Bo bo bo boy I miss you baby uh uh uh
보이니 너 믿길 바래
Bo bo bo boy I miss you baby yeah eh eh
나를 바래봐 내게 다가와 봐

FlashbackEmbedShare URLCopyEmbedCopy",애프터스쿨,0
620,"I love my boy (Ooh yeah)
I love my boy (I love you my boy)
I love my boy (Duduru duru duru)
I love my boy (I love you my boy)
Everybody scream!

오늘 밤 매일 밤
자꾸만 니 생각만 나는
그대의 Diva diva di di di diva
오늘 밤 매일 밤
짜릿짜릿한 이 순간 나는
그대의 Diva diva di di di diva

자꾸만 니 생각이 나 너의 달콤한 향기
아무렇지 않은 척 난 네게 빠져 버렸어
차갑게 말을 한대도 나는 멈출 수 없어
날 바라 본다고 약속해 내게

I got 니 맘을 열 수 있는 Master key
넌 나의 Masterpiece
우리 같이 마치 환상의 Tag team
You know we are destiny
사랑은 불 타 After this
너무나 달콤한 속삭임
짜릿짜릿한 Kiss so sweet boy
You are my favorite

오늘 밤 매일 밤
자꾸만 니 생각만 나는
그대의 Diva diva di di di diva
오늘 밤 매일 밤
짜릿짜릿한 이 순간 나는
그대의 Diva diva di di di diva

Just tell me what you wanna do
내 맘을 가져가라고
I don’t wanna let you go
넌 나만 바라보라고
I just wanna get it done
사랑을 말 할 거라고
아파도 좋아 니가 없이는
살 수가 없는데 난

I got big plans for you, love for you
I don’t give a damn what people say
사랑이 중요해
No matter what you are my man
자꾸만 점점 난 번져 L O V E
사랑이란 감정
You’re so perfect 넌 내게 만점
Come to me 내게 다가와 줘

오늘 밤 매일 밤
자꾸만 니 생각만 나는
그대의 Diva diva di di di diva
오늘 밤 매일 밤
짜릿짜릿한 이 순간 나는
그대의 Diva diva di di di diva

오늘 밤 니 곁에서 잠들고만 싶어
이런게 사랑일까 자꾸만 떨려
따뜻한 너의 품에 안기고만 싶어
나 이제 어떡해 너에게 빠졌나봐

오늘 밤 매일 밤
자꾸만 니 생각만 나는 (Oh oh)
그대의 Diva diva di di di diva
오늘 밤 매일 밤 (오늘 밤)
짜릿 짜릿한 이 순간 나는 (Yeah)
그대의 Diva diva di di di diva
오늘 밤 매일 밤
자꾸만 니 생각만 나는
그대의 Diva diva di di di diva
오늘 밤 매일 밤
짜릿짜릿한 이 순간 나는
그대의 Diva diva di di di diva

Na na na na na
Na na na na na
Na na na na na
Na na na na na
Diva diva di di di divaEmbedShare URLCopyEmbedCopy",애프터스쿨,0
621,"Get funky, get down, get down, come on
Get funky, get down
Let’s go
Na na na na na na na
Na na na na na na na
Na na na na na na na na
Na na na na na na na
Na na na na na na na
Na na na na na na na na

그때 참 어렸죠
나는 너만 보였죠
아무것도 필요 없어
함께 할 수 있다면

참 많이도 싸웠죠
별거 아닌 것들로
돌이켜 생각해보면
난 웃음만 나와요

가끔 니 소식이 궁금해
죽을 것 같지만
이제와 어쩔 수 없는
그런 사이잖아요
가끔 니 생각이 떠올라
너무 보고 싶지만
그냥 묻어둘래요
아름다운 기억으로

첫사랑 잊을 수 없는 내사랑
왜이리 아픈건가요 너만 기억하면요
첫사랑 소리쳐 불러 애절한 이 목소리가
너에게 닿을 수 있을 때까지 언제나

Na na na na na na na
Na na na na na na na
Na na na na na na na na
Na na na na na na na
Na na na na na na na
Na na na na na na na na

여보세요 이 한마디가 어려워
전화조차 걸지 못해
미안해요 더 잘해 주지 못해
그대가 너무 안타까워

더는 안길 수 없겠죠
꿈속에서조차
다신 아프지 말고 행복해
그댈 위해 나 기도할게

지나간 추억이 아른거려
아무것도 할 수 없잖아
왜이리 바보 같은지 내 모습이

첫사랑 잊을 수 없는 내사랑
왜이리 아픈건가요 너만 기억하면요
첫사랑 소리쳐 불러 애절한 이 목소리가
너에게 닿을 수 있을 때까지 언제나

눈 감아 봐 지금 이 순간 (이 순간)
눈물이 흘러 이 순간
왜 이렇게 한심하게
아직 너를 잊지 못하고
어쩔 수 없이 행복하길 빌게요

Na na na na na na na
Na na na na na na na
Na na na na na na na na
Na na na na na na na
Na na na na na na na
Na na na na na na na naEmbedShare URLCopyEmbedCopy",애프터스쿨,0
622,"이렇게 둘이 너와 단 둘이
언제나 우린 달콤한 이야길 하고파
둘이 둘이 오늘밤 둘이
사랑해 우리 둘이 둘이 Baby
잘빠진 다리와 외모 너는 내게 반하지
그대를 향한 윙크 한 번 내게 빠지지
니 높은 콧대 내 몸맨 어때
내 앞에선 니 모든 게 무너지고 말 걸

사랑한다 말만 말고 보여 주겠니
나도 니가 맘에 들어 춤을 추겠니
너와 난 왠지 자꾸만 왠지
통할 것만 같아 너를 사랑 할 것 같아

이렇게 둘이 너와 단 둘이
언제나 우린 달콤한 이야길 하고파
둘이 둘이 오늘밤 둘이
사랑해 우리 둘이 둘이 Baby

짧은 시간 가까워진 우리 둘 사이
그대와 난 이제 하늘이 맺어준 사이
두말 할 필요 없어 다가와 내게 어서
조명이 나를 번쩍 비추면

그댈 유혹하는 내 눈빛이 뜨거워지지
다른 남자들은 니가 너무 부러워지지
말은 안 해도 난 알잖아 표현 안 해도 다 알아
빨개진 니 얼굴이 다 말을 해 주잖아

이렇게 둘이 너와 단 둘이
언제나 우린 달콤한 이야길 하고파
둘이 둘이 오늘밤 둘이
사랑해 우리 둘이 둘이 Baby

Nanananana
Nanananana
Nanananana
Nananananana
Nanananana
Nanananana
Nanananana
Nananananana

After School in the house
모두 같이 Make it bounce
들어봐 지금 내 말
오늘 밤 Tonight
다가와 말 못했던 얘기
우리 둘만의 작고 작은 속삭임
그래 넌 지금 날 너무 원하지
가벼운 건 싫어 내 모습이
다른 장소 After party
걱정 마 이런 내 스타일에
오늘 밤은 후회 안 해
내 맘을 뺏어 봐 Uh baby boy

이렇게 둘이 너와 단 둘이 (둘이 Whoa)
언제나 우린 달콤한 이야길 하고파 (언제나 하고파)
둘이 둘이 오늘밤 둘이
사랑해 우리 둘이 둘이 BabyEmbedShare URLCopyEmbedCopy",애프터스쿨,0
623,"T.R.Y. Do it now
Can you follow me? Yes, uh-ha
T.R.Y. Pick it up
You’ll never catch me, oh no

눈부시게 빛나는 나를 따라 Oh oh oh
가식적인 말들은 비웃어버려 Ha ha ha
예쁘기만 한 너는 더 이상은 No no no
짜릿한 음악 속에 던져버려 Bang bang bang

우리는 Oh After School Up
너흰 모두 비켜라
Check it out 다 가져봐
A-ha, a-ha, a-ha
Right now, oh After School Up
모두 미쳐라
외쳐라 또 이렇게
A-ha, a-ha, a-ha

T.R.Y. Do it now
Can you follow me? Yes, uh-ha
T.R.Y. Pick it up
You’ll never catch me, oh no
가슴 뛰는 이 밤을 내 맘은 Oh oh oh
불타는 니 눈길은 내 몸을 타고 Ha ha ha
 거칠어진 숨소리 멈추진 마 No no no
심장이 이 리듬을 따라가게 쿵 쿵 쿵

우리는 Oh After School Up
너흰 모두 비켜라
Check it out 다 가져봐
A-ha, a-ha, a-ha
Right now, oh After School Up
모두 미쳐라
외쳐라 또 이렇게
A-ha, a-ha, a-ha

Bringing it to you daily, it’s only from the best
After School Playgirlz know how to get fresh
So cool, so right, just so tasty
We bring it fast forward the fellows go crazy

좀더 과감하게 보여 주는 거야 너
(To be raised for my life)
좀더 특별하게 춤을 추는 거야 너
(To be raised for my life)
(One two three
Crisp clean original
New quality is what we give to you (Check it out)
A new generation and a whole new start (Check it out)
Collaboration with a brand new heart)
음악에 널 맡겨 주문을 걸어봐 Yeah (To be raised for my life)
조금 더 다가와 이순간을 Catch up oh
(On your mark set ready to go
Can you feel it in your body this A.S. flow
Hey hey what you want, let’s go)
우리는 Oh After School Up
너흰 모두 비켜라
Check it out 다 가져봐
A-ha, a-ha, a-ha
Right now, oh After School Up
모두 미쳐라
외쳐라 또 이렇게
A-ha, a-ha, a-ha

T.R.Y. Do it now
Can you follow me? Yes, uh-ha
T.R.Y. Pick it up
You’ll never catch me, oh no
A-ha, a-ha, a-ha
T.R.Y. Do it now
A-ha, a-ha, a-ha
Can you follow me? Yes, uh-ha
A-ha, a-ha, a-ha
A-ha, a-ha, a-ha",애프터스쿨,0
624,"샴푸가 되고 싶어 그대의 머리카락에 나 흘러내리며
짙은 나의 향기로 그대를 감싸고 싶어요
다른 향기를 사랑했다면 이젠 지워 버려요
세상에 없는 향기들로 널 영원히 널 취하게 할거야
혹시 너 별 별 별 이유로
나를 슬프게 하면 너의 눈을 따갑게 할거야
하지만 별 별 별 이유로
나를 기쁘게 하면 온 몸을 다 감싸 줄수 있어
거울도 너를 보지 못하게 하얀 거품들로
니 온몸을 다 감싸버릴거야
아무도 너를 갖지 못하게 나를 묻혀 둘거야
내 향기는 지울수 없을걸
처음 널 봤을때 너에게 풍기는 향기가 너무 싫었어
지금까진 다 잊어 이제 내 향기만 묻힐래
입술이 사랑을 얘기 할땐 그땐 우리 사랑은 디엔드
니가 내게 빠졌을때 그땐 일초도 너무 길어
틱톡 유톡 위톡 우리 시간만 자꾸 흐르고
가슴이 터질것만 같아 이런 네가 미워
혹시 너 별 별 별 이유로
나를 슬프게 하면 너의 눈을 따갑게 할거야
하지만 별 별 별 이유로
나를 기쁘게 하면 온 몸을 다 감싸 줄수 있어
매일 매일 기다려
이 순간을 사랑해
니 손길이 닿으면
우린 다시 판타지
너의 바람이 분다면 나는 바람에 날려가
눈물에 씻겨가 니 가슴은 뚫려가 니 향기가 될거야
뻔한 향기는 Good bye 뻔한 사랑도 Good bye
내 향기만 영원히
혹시 너 나를 아프게 하면 나를 슬프게 하면
너의 눈을 따갑게 할거야
아무도 너를 갖지 못하게 나를 묻혀 둘거야
내 향기는 지울수 없을걸
혹시 너 나를 아프게 하면 나를 슬프게 하면
너의 눈을 따갑게 할거야
아무도 너를 갖지 못하게 나를 묻혀 둘거야
내 향기는 지울수 없을걸
하지만 별 별 별 이유로
나를 기쁘게 하면 온 몸을 다 감싸 줄수 있어
거울도 너를 보지 못하게
하얀 거품들로 니 온몸을 다 감싸버릴거야EmbedShare URLCopyEmbedCopy",애프터스쿨,0
